8175.5724,2282.1515,24.2,4.3,30,0.5,1
8129.1258,2357.4672,24.2,4.3,30,0.5,1
7823.4987,2683.6348,24.2,4.3,30,0.5,1
7542.1234,2874.7122,24.2,4.3,30,0.5,1
7136.9437,3035.3592,24.2,4.3,30,0.5,1
6789.5259,3090.3709,30.4,4.3,30,0.5,1
6196.7082,3103.8052,22,4.3,30,0.5,1
6081.4376,3106.4728,23,4.3,30,0.5,1
5769.7252,3178.2607,23,4.3,30,0.5,1
5507.331,3333.352,23,4.3,30,0.5,1
5344.8549,3499.974,27.5,4.3,30,0.5,1
5010.8082,3932.3921,19,4.3,30,0.5,1
